stimImg,taskType,audTrial,letter,correctResponse,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,encode_trials2.thisRepN,encode_trials2.thisTrialN,encode_trials2.thisN,encode_trials2.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,encode_trials3.thisRepN,encode_trials3.thisTrialN,encode_trials3.thisN,encode_trials3.thisIndex,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,rating_resp.rt,instruc.started,instruc.stopped,distractor_task.started,distractor_task.stopped,distractor_task_resp.keys,distractor_task_resp.corr,distractor_task_resp.started,distractor_task_resp.stopped,flicker.started,flicker.stopped,end_screen.started,end_screen.stopped,spacebar_press.keys,spacebar_press.rt,spacebar_press.started,spacebar_press.stopped,one_moment.started,one_moment.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
,,,O,2,,,,,,,,,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.36007037500167,339.30216912499964,None,0,338.36007037500167,339.30216912499964,339.2874487500012,338.36007037500167,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.342554750001,340.2856718330004,None,0,339.342554750001,340.2856718330004,340.27086862500073,339.342554750001,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.3228223750011,341.2695721249984,None,0,340.3228223750011,341.2695721249984,341.2541520829982,340.3228223750011,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.3095899580003,342.2531070410005,None,0,341.3095899580003,342.2531070410005,342.23988016599833,341.3095899580003,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.2897646659985,343.2362304999988,None,0,342.2897646659985,343.2362304999988,343.2205544159988,342.2897646659985,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.2641751250012,344.20223933300076,None,0,343.2641751250012,344.20223933300076,344.1881651250005,343.2641751250012,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.2428026250018,345.18603645799885,None,0,344.2428026250018,345.18603645799885,345.1710037080011,344.2428026250018,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2183971660015,346.16416408299847,None,0,345.2183971660015,346.16416408299847,346.14682795800036,345.2183971660015,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.1923432910007,347.13595404100124,None,0,346.1923432910007,347.13595404100124,347.12059004099865,346.1923432910007,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.1765372500013,348.1186545829987,None,0,347.1765372500013,348.1186545829987,348.10487854099847,347.1765372500013,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.1563662910012,349.10209495800154,None,0,348.1563662910012,349.10209495800154,349.0879593749996,348.1563662910012,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.1425727499991,350.0864627910014,None,0,349.1425727499991,350.0864627910014,350.0705876659995,349.1425727499991,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1229487499986,351.0632340000011,None,0,350.1229487499986,351.0632340000011,351.04709108300085,350.1229487499986,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.09177225000167,352.0349126660003,None,0,351.09177225000167,352.0349126660003,352.021376916,351.09177225000167,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0805770830011,353.0199893329991,None,0,352.0805770830011,353.0199893329991,353.01360912499877,352.0805770830011,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0598858750018,354.00254595799925,None,0,353.0598858750018,354.00254595799925,353.9878769579991,353.0598858750018,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.040252666,354.98503508299837,None,0,354.040252666,354.98503508299837,354.97190050000063,354.040252666,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,X,1,,,,,,,,,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0266394999999,355.969276541,None,0,355.0266394999999,355.969276541,355.9537747909999,355.0266394999999,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
,,,O,2,,,,,,,,,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.9979595830009,356.94712575000085,None,0,355.9979595830009,356.94712575000085,356.92075366599965,355.9979595830009,,,,,,,,,999,001,2,,2021_Dec_08_1643,task_complete_blocked_LC_updated,2021.2.3,None,
