stimImg,taskType,audTrial,letter,correctResponse,familiarCorrect,sourceCorrect,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,encode_trials2.thisRepN,encode_trials2.thisTrialN,encode_trials2.thisN,encode_trials2.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,encode_trials3.thisRepN,encode_trials3.thisTrialN,encode_trials3.thisN,encode_trials3.thisIndex,encode_trials4.thisRepN,encode_trials4.thisTrialN,encode_trials4.thisN,encode_trials4.thisIndex,distractor_2.thisRepN,distractor_2.thisTrialN,distractor_2.thisN,distractor_2.thisIndex,encode_trials5.thisRepN,encode_trials5.thisTrialN,encode_trials5.thisN,encode_trials5.thisIndex,encode_trials6.thisRepN,encode_trials6.thisTrialN,encode_trials6.thisN,encode_trials6.thisIndex,distractor3.thisRepN,distractor3.thisTrialN,distractor3.thisN,distractor3.thisIndex,encode_trials7.thisRepN,encode_trials7.thisTrialN,encode_trials7.thisN,encode_trials7.thisIndex,encode_trials8.thisRepN,encode_trials8.thisTrialN,encode_trials8.thisN,encode_trials8.thisIndex,distractor4.thisRepN,distractor4.thisTrialN,distractor4.thisN,distractor4.thisIndex,retrieval_trials1.thisRepN,retrieval_trials1.thisTrialN,retrieval_trials1.thisN,retrieval_trials1.thisIndex,retrieval_trials2.thisRepN,retrieval_trials2.thisTrialN,retrieval_trials2.thisN,retrieval_trials2.thisIndex,retrieval_trials3.thisRepN,retrieval_trials3.thisTrialN,retrieval_trials3.thisN,retrieval_trials3.thisIndex,retrieval_trials4.thisRepN,retrieval_trials4.thisTrialN,retrieval_trials4.thisN,retrieval_trials4.thisIndex,distractor_cross.started,distractor_cross.stopped,distractor_cross_press_space.keys,distractor_cross_press_space.rt,distractor_cross_press_space.started,distractor_cross_press_space.stopped,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.rt,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,instruc.started,instruc.stopped,distractor_task.started,distractor_task.stopped,distractor_task_resp.keys,distractor_task_resp.corr,distractor_task_resp.started,distractor_task_resp.stopped,flicker.started,flicker.stopped,distractor_task_resp.rt,end_screen.started,end_screen.stopped,spacebar_press.keys,spacebar_press.rt,spacebar_press.started,spacebar_press.stopped,one_moment.started,one_moment.stopped,Trial_familiarity_onset,item_rec.started,item_rec.stopped,image_4.started,image_4.stopped,item_rec_guide.started,item_rec_guide.stopped,item_rec_resp.keys,item_rec_resp.corr,item_rec_resp.rt,item_rec_resp.started,item_rec_resp.stopped,Trial_source_onset,source_rec.started,source_rec.stopped,source_rec_resp.keys,source_rec_resp.corr,source_rec_resp.rt,source_rec_resp.started,source_rec_resp.stopped,text_14.started,text_14.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051.781906399876,3052.7403766000643,2,1,3051.781906399876,3052.7403766000643,3052.7181551000103,3051.781906399876,0.329600399825722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3052.7862646002322,3053.7455254001543,1,1,3052.7862646002322,3053.7455254001543,3053.7297046999447,3052.7862646002322,0.34445299999788404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3053.781669500284,3054.745201200247,2,1,3053.781669500284,3054.745201200247,3054.7131970999762,3053.781669500284,0.4025538000278175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3054.7806851998903,3055.7286311001517,1,1,3054.7806851998903,3055.7286311001517,3055.714215100277,3054.7806851998903,0.3874747999943793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055.788460700307,3056.7456042002887,2,1,3055.788460700307,3056.7456042002887,3056.729627000168,3055.788460700307,0.3567098001949489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056.788703700062,3057.7456467999145,1,1,3056.788703700062,3057.7456467999145,3057.7288830000907,3056.788703700062,0.4343049000017345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3057.781896200031,3058.74533220008,1,1,3057.781896200031,3058.74533220008,3058.725125900004,3057.781896200031,0.4822340998798609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058.784653900191,3059.745683700312,2,1,3058.784653900191,3059.745683700312,3059.7299863002263,3058.784653900191,0.40611129999160767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059.798203700222,3060.762114100158,2,1,3059.798203700222,3060.762114100158,3060.729533900041,None,0.389803699683398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060.783473700285,3061.745383299887,1,1,3060.783473700285,3061.745383299887,3061.745383299887,3060.783473700285,0.49197639990597963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061.79645169992,3062.745253399946,1,1,3061.79645169992,3062.745253399946,3062.7299991999753,None,0.371822000015527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062.8013424002565,3063.7625062000006,2,1,3062.8013424002565,3063.7625062000006,3063.746585600078,None,0.4308323999866843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063.7956367000006,3064.7455501998775,2,1,3063.7956367000006,3064.7455501998775,3064.729649799876,None,0.34045649971812963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064.7826140001416,3065.7457041000016,1,1,3064.7826140001416,3065.7457041000016,3065.7143673999235,3064.7826140001416,0.46567989978939295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065.7837211000733,3066.745695200283,2,1,3065.7837211000733,3066.745695200283,3066.7141880001873,3065.7837211000733,0.45847850013524294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066.7864930001087,3067.7454193001613,1,1,3066.7864930001087,3067.7454193001613,3067.7288624001667,3066.7864930001087,0.3429454998113215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,O,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3067.7848547999747,3068.7456972002983,2,1,3067.7848547999747,3068.7456972002983,3068.7308924002573,3067.7848547999747,0.3779512997716665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,X,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068.8001319998875,3069.762366199866,1,1,3068.8001319998875,3069.762366199866,3069.7457423000596,None,0.2869210001081228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069.7964844000526,None,space,4.518459999933839,3074.7966563999653,None,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3079.3476917999797,None,5,18.569010300096124,3079.3476917999797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.7966563999653,None,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/A1OCLOC2.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.299931555986404e-06,3097.9974437002093,3100.013104500249,3097.9974437002093,3100.013104500249,3098.9817492999136,3099.996057299897,3098.9817492999136,3099.996057299897,3099.996057299897,None,5.97590920003131,3103.9654302001,None,3103.9654302001,None,4,1.1301123001612723,3103.9654302001,None,3109.964979900047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AANTIBIK4.jpg,TIME,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.977766099851578,3112.9735873001628,3114.9797300002538,3112.9735873001628,3114.9797300002538,3113.9497146001086,3114.9638101998717,3113.9497146001086,3114.9638101998717,3114.948408999946,None,20.978892999701202,3118.965682500042,None,3118.965682500042,None,4,0.5476027000695467,3118.965682500042,None,3124.964727799874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Abaseballcap.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.97791359992698,3126.977409500163,3128.9800273003057,3126.977409500163,3128.9800273003057,3127.965494300239,3128.9649152001366,3127.965494300239,3128.9649152001366,3128.9649152001366,None,34.978251999709755,3132.966277100146,None,3132.966277100146,None,4,0.395616099704057,3132.966277100146,None,3138.9802767001092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/acquarium.jpg,TIME,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.99339249962941,3141.995144000277,3143.997038099915,3141.995144000277,3143.997038099915,3142.9801996001042,3143.9816682999954,3142.9801996001042,3143.9816682999954,3143.9816682999954,None,50.01006389968097,3147.999906099867,None,3147.999906099867,None,None,,3147.999906099867,None,3153.9968802998774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AFILM.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.01102859992534,3157.0170002998784,3159.0304666999727,3157.0170002998784,3159.0304666999727,3158.016317800153,3159.0159461000003,3158.016317800153,3159.0159461000003,3159.0159461000003,None,65.02583709964529,3163.014192600269,None,3163.014192600269,None,1,0.8415888003073633,3163.014192600269,None,3169.0145391002297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Ablackma3.jpg,TIME,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0297300000675,3171.0368395000696,3173.0489731999114,3171.0368395000696,3173.0489731999114,3172.033610000275,3173.0489731999114,3172.033610000275,3173.0489731999114,3173.035251600202,None,79.04472019989043,3177.0358394999057,None,3177.0358394999057,None,4,0.6174278999678791,3177.0358394999057,None,3183.031069899909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/ABULLDOG5.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.04531419975683,3184.0508111002855,3186.0638215001673,3184.0508111002855,3186.0638215001673,3185.0554014001973,3186.0638215001673,3185.0554014001973,3186.0638215001673,3186.0638215001673,None,92.06195760006085,3190.0595591003075,None,3190.0595591003075,None,4,0.7379354001022875,3190.0595591003075,None,3196.033632299863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AAFRICI13.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0640755998902,3197.0674132001586,3199.0667554000393,3197.0674132001586,3199.0667554000393,3198.069857900031,3199.0810147998855,3198.069857900031,3199.0810147998855,3199.0667554000393,None,105.07790989987552,3203.066976599861,None,3203.066976599861,None,4,0.6027209996245801,3203.066976599861,None,3209.067215300165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Achair608.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.095413999632,3212.101415600162,3214.1147678000852,3212.101415600162,3214.1147678000852,3213.1065317001194,3214.1147678000852,3213.1065317001194,3214.1147678000852,3214.1147678000852,None,120.11122749978676,3218.110851699952,None,3218.110851699952,None,1,1.720692299772054,3218.110851699952,None,3224.0987811000086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Ababseat2.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.11411560000852,3226.12220050022,3228.1312867999077,3226.12220050022,3228.1312867999077,3227.1151860998943,3228.1312867999077,3227.1151860998943,3228.1312867999077,3228.1312867999077,None,134.1281392998062,3232.117689699866,None,3232.117689699866,None,4,0.38019789988175035,3232.117689699866,None,3238.1153601999395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Atoywheels.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.14983640005812,3239.1461065001786,3241.1651574000716,3239.1461065001786,3241.1651574000716,3240.134307499975,3241.144255500287,3240.134307499975,3241.144255500287,3241.144255500287,None,147.14869539998472,3245.142468899954,None,3245.142468899954,None,4,0.6717739999294281,3245.142468899954,None,3251.133564100135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AAIRPUMP2.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.14802179997787,3254.1510960999876,3256.16081260005,3254.1510960999876,3256.16081260005,3255.154418800026,3256.1815166999586,3255.154418800026,3256.1815166999586,3256.135681200307,None,162.16536859981716,3260.1545295999385,None,3260.1545295999385,None,4,0.37993149971589446,3260.1545295999385,None,3266.160984800197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/A4DOMINO.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.1803445997648,3268.1930104000494,3270.1987139000557,3268.1930104000494,3270.1987139000557,3269.184837200213,3270.1987139000557,3269.184837200213,3270.1987139000557,3270.184613100253,None,176.19879029970616,3274.187268599868,None,3274.187268599868,None,3,0.9496114002540708,3274.187268599868,None,3280.182396300137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/ALAMP.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.19880309980363,3282.2080850000493,3284.2162461001426,3282.2080850000493,3284.2162461001426,3283.202899500262,3284.2162461001426,3283.202899500262,3284.2162461001426,3284.2162461001426,None,190.21376469964162,3288.2036649002694,None,3288.2036649002694,None,3,1.2799498001113534,3288.2036649002694,None,3294.194684700109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Aantiquejuke2.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.21289459988475,3295.2139973002486,3297.216295100283,3295.2139973002486,3297.216295100283,3296.2007655999623,3297.202159400098,3296.2007655999623,3297.202159400098,3297.202159400098,None,203.23081109998748,3301.219018100295,None,3301.219018100295,None,4,0.4601398999802768,3301.219018100295,None,3307.2161598000675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Asaxophone.jpg,TIME,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.22985049989074,3308.2333714002743,3310.2328305998817,3308.2333714002743,3310.2328305998817,3309.221004200168,3310.2328305998817,3309.221004200168,3310.2328305998817,3310.216383200139,None,216.23310309974477,3314.2215037001297,None,3314.2215037001297,None,3,3.4287883997894824,3314.2215037001297,None,3320.218576299958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Apedestal3.jpg,TIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.24653070000932,3323.2455857000314,3325.2661894001067,3323.2455857000314,3325.2661894001067,3324.2454273998737,3325.2661894001067,3324.2454273998737,3325.2661894001067,3325.244986299891,None,231.26596819981933,3329.256631200202,None,3329.256631200202,None,4,0.5040679997764528,3329.256631200202,None,3335.250200500246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
